$ [qin_kol001_seg002_sub002] [2015 - 2048],
$ [qin_kol001_seg002_sub002],
JDAY,Q (M3/S)
8884,1.01
8885,1.0148
8886,0.9973
8887,0.9813
8888,0.9637
8889,0.9478
8890,0.9334
8891,0.9175
8892,0.9015
8893,0.8872
8894,0.8728
8895,0.8584
8896,0.8441
8897,0.8297
8898,0.817
8899,0.8026
8900,0.7898
8901,0.7771
8902,0.7643
8903,0.7515
8904,0.7388
8905,0.726
8906,0.7148
8907,0.7037
8908,0.6909
8909,0.6797
8910,0.6686
8911,0.6574
8912,0.6478
8913,0.6366
8914,0.6255
8915,0.6159
8916,0.6063
8917,0.5952
8918,0.5856
8919,0.576
8920,0.568
8921,0.5585
8922,0.5489
8923,0.5393
8924,0.5313
8925,0.5234
8926,0.5138
8927,0.5058
8928,0.4978
8929,0.4899
8930,0.4819
8931,0.4739
8932,0.4659
8933,0.4579
8934,0.4516
8935,0.4436
8936,0.4372
8937,0.4292
8938,0.4228
8939,0.4165
8940,0.4101
8941,0.4037
8942,0.3973
8943,0.3909
8944,0.3845
8945,0.3782
8946,0.3718
8947,0.3654
8948,0.3606
8949,0.3542
8950,0.3494
8951,0.3431
8952,0.3383
8953,0.3319
8954,0.3271
8955,0.3223
8956,0.3175
8957,0.3127
8958,0.3064
8959,0.3016
8960,0.2968
8961,0.2936
8962,0.2888
8963,0.284
8964,0.2792
8965,0.2744
8966,0.2713
8967,0.2665
8968,0.2617
8969,0.2585
8970,0.2537
8971,0.2505
8972,0.2473
8973,0.2425
8974,0.2393
8975,0.2361
8976,0.2314
8977,0.2282
8978,0.225
8979,0.2218
8980,0.2186
8981,0.2154
8982,0.2122
8983,0.209
8984,0.2058
8985,0.2026
8986,0.1995
8987,0.1963
8988,0.1931
8989,0.1899
8990,0.1867
8991,0.1851
8992,0.1819
8993,0.1787
8994,0.1771
8995,0.1739
8996,0.1707
8997,0.1691
8998,0.1659
8999,0.1643
9000,0.1612
9001,0.1596
9002,0.1564
9003,0.1548
9004,0.1532
9005,0.15
9006,0.1484
9007,0.1468
9008,0.1436
9009,0.142
9010,0.1404
9011,0.1372
9012,0.1356
9013,0.134
9014,0.1324
9015,0.1308
9016,0.1292
9017,0.1276
9018,0.1245
9019,0.1229
9020,0.1213
9021,0.1197
9022,0.1181
9023,0.1165
9024,0.1149
9025,0.1133
9026,0.1117
9027,0.1101
9028,0.1085
9029,0.1085
9030,0.1069
9031,0.1053
9032,0.1037
9033,0.1021
9034,0.1005
9035,0.0989
9036,0.0989
9037,0.0973
9038,0.0957
9039,0.0941
9040,0.0941
9041,0.0925
9042,0.0909
9043,0.0894
9044,0.0894
9045,0.0878
9046,0.0862
9047,0.0862
9048,0.0846
9049,0.083
9050,0.083
9051,0.0814
9052,0.0798
9053,0.0798
9054,0.0782
9055,0.0782
9056,0.0766
9057,0.0766
9058,0.075
9059,0.0734
9060,0.0734
9061,0.0718
9062,0.0718
9063,0.0702
9064,0.0702
9065,0.0686
9066,0.0686
9067,0.067
9068,0.067
9069,0.0654
9070,0.0654
9071,0.0654
9072,0.0638
9073,0.0638
9074,0.0622
9075,0.0622
9076,0.0606
9077,0.0606
9078,0.0606
9079,0.059
9080,0.059
9081,0.059
9082,0.0574
9083,0.0574
9084,0.0558
9085,0.0558
9086,0.0558
9087,0.0543
9088,0.0543
9089,0.0543
9090,0.0543
9091,0.0527
9092,0.0527
9093,0.0527
9094,0.0511
9095,0.0511
9096,0.0511
9097,0.0495
9098,0.0495
9099,0.0495
9100,0.0495
9101,0.0479
9102,0.0479
9103,0.0479
9104,0.0479
9105,0.0463
9106,0.0463
9107,0.0463
9108,0.0463
9109,0.0447
9110,0.0447
9111,0.0447
9112,0.0447
9113,0.0431
9114,0.0431
9115,0.0431
9116,0.0431
9117,0.0431
9118,0.0415
9119,0.0415
9120,0.0415
9121,0.0415
9122,0.0415
9123,0.0399
9124,0.0399
9125,0.0431
9126,0.0399
9127,0.0399
9128,0.0399
9129,0.0383
9130,0.0383
9131,0.0383
9132,0.0383
9133,0.0383
9134,0.0383
9135,0.0367
9136,0.0367
9137,0.0367
9138,0.0367
9139,0.0367
9140,0.0367
9141,0.0367
9142,0.0351
9143,0.0351
9144,0.0351
9145,0.0351
9146,0.0351
9147,0.0351
9148,0.0351
9149,0.0351
9150,0.0351
9151,0.0335
9152,0.0335
9153,0.0335
9154,0.0335
9155,0.0383
9156,0.0335
9157,0.0383
9158,0.0383
9159,0.134
9160,0.1771
9161,0.1755
9162,0.1771
9163,0.276
9164,0.3478
9165,0.3558
9166,0.3542
9167,0.3766
9168,0.4117
9169,0.4771
9170,0.5601
9171,0.6095
9172,0.6175
9173,0.6351
9174,0.6303
9175,0.6239
9176,0.6319
9177,0.6287
9178,0.6191
9179,0.6095
9180,0.5984
9181,0.5888
9182,0.6303
9183,0.6223
9184,0.6303
9185,0.6702
9186,0.6749
9187,0.6941
9188,0.6941
9189,0.6829
9190,0.6718
9191,0.6829
9192,0.8744
9193,0.8616
9194,0.8489
9195,0.8345
9196,0.8201
9197,0.8074
9198,0.8824
9199,0.9047
9200,0.8935
9201,0.8792
9202,0.8776
9203,0.8632
9204,0.9095
9205,0.959
9206,0.9526
9207,0.9941
9208,1.0483
9209,1.0595
9210,1.1201
9211,1.1281
9212,1.1552
9213,1.1839
9214,1.1648
9215,1.1584
9216,1.1887
9217,1.2047
9218,1.1951
9219,1.1855
9220,1.168
9221,1.2286
9222,1.2589
9223,1.2398
9224,1.2526
9225,1.243
9226,1.2302
9227,1.2095
9228,1.1887
9229,1.1807
9230,1.1616
9231,1.1425
9232,1.1233
9233,1.1696
9234,1.2334
9235,1.2637
9236,1.243
9237,1.2238
9238,1.2111
9239,1.1983
9240,1.227
9241,1.2111
9242,1.2206
9243,1.2095
9244,1.1935
9245,1.1744
9246,1.1552
9247,1.1361
9248,1.1169
9249,1.0978
9250,1.0802
9251,1.0818
9252,1.0643
9253,1.0467
9254,1.0292
9255,1.0116
9256,0.9957
9257,0.9781
9258,0.9622
9259,0.9462
9260,0.9302
9261,0.9159
9262,0.8999
9263,0.8856
9264,0.8712
9265,0.8568
9266,0.8425
9267,0.8281
9268,0.8154
9269,0.801
9270,0.7882
9271,0.7755
9272,0.7627
9273,0.7499
9274,0.7372
9275,0.726
9276,0.7132
9277,0.7021
9278,0.6909
9279,0.6781
9280,0.667
9281,0.6574
9282,0.6462
9283,0.6351
9284,0.6255
9285,0.6143
9286,0.6047
9287,0.5952
9288,0.5856
9289,0.576
9290,0.5664
9291,0.5569
9292,0.5473
9293,0.5393
9294,0.5297
9295,0.5218
9296,0.5138
9297,0.5042
9298,0.4962
9299,0.4883
9300,0.4803
9301,0.4723
9302,0.4659
9303,0.4579
9304,0.45
9305,0.4436
9306,0.4356
9307,0.4292
9308,0.4228
9309,0.4149
9310,0.4085
9311,0.4021
9312,0.3957
9313,0.3893
9314,0.3829
9315,0.3766
9316,0.3718
9317,0.3654
9318,0.359
9319,0.3542
9320,0.3478
9321,0.3431
9322,0.3367
9323,0.3319
9324,0.3271
9325,0.3223
9326,0.3159
9327,0.3111
9328,0.3064
9329,0.3016
9330,0.2968
9331,0.292
9332,0.2872
9333,0.284
9334,0.2792
9335,0.2744
9336,0.2697
9337,0.2665
9338,0.2617
9339,0.2585
9340,0.2537
9341,0.2505
9342,0.2457
9343,0.2425
9344,0.2393
9345,0.2346
9346,0.2314
9347,0.2282
9348,0.225
9349,0.2218
9350,0.2186
9351,0.2138
9352,0.2106
9353,0.2074
9354,0.2042
9355,0.2026
9356,0.1995
9357,0.1963
9358,0.1931
9359,0.1899
9360,0.1867
9361,0.1851
9362,0.1819
9363,0.1787
9364,0.1771
9365,0.1739
9366,0.1707
9367,0.1691
9368,0.1659
9369,0.1643
9370,0.1612
9371,0.1596
9372,0.1564
9373,0.1548
9374,0.1532
9375,0.15
9376,0.1484
9377,0.1452
9378,0.1436
9379,0.142
9380,0.1404
9381,0.1372
9382,0.1356
9383,0.134
9384,0.1324
9385,0.1308
9386,0.1292
9387,0.1261
9388,0.1245
9389,0.1229
9390,0.1213
9391,0.1197
9392,0.1181
9393,0.1165
9394,0.1149
9395,0.1133
9396,0.1117
9397,0.1101
9398,0.1085
9399,0.1069
9400,0.1069
9401,0.1053
9402,0.1037
9403,0.1021
9404,0.1005
9405,0.0989
9406,0.0989
9407,0.0973
9408,0.0957
9409,0.0941
9410,0.0925
9411,0.0925
9412,0.0909
9413,0.0894
9414,0.0894
9415,0.0878
9416,0.0862
9417,0.0862
9418,0.0846
9419,0.083
9420,0.083
9421,0.0814
9422,0.0798
9423,0.0798
9424,0.0782
9425,0.0782
9426,0.0766
9427,0.075
9428,0.075
9429,0.0734
9430,0.0734
9431,0.0718
9432,0.0718
9433,0.0702
9434,0.0702
9435,0.0686
9436,0.0686
9437,0.067
9438,0.067
9439,0.0654
9440,0.0654
9441,0.0654
9442,0.0638
9443,0.0638
9444,0.0622
9445,0.0622
9446,0.0606
9447,0.0606
9448,0.0606
9449,0.059
9450,0.059
9451,0.059
9452,0.0574
9453,0.0574
9454,0.0558
9455,0.0558
9456,0.0558
9457,0.0543
9458,0.0543
9459,0.0543
9460,0.0527
9461,0.0527
9462,0.0527
9463,0.0527
9464,0.0511
9465,0.0511
9466,0.0511
9467,0.0495
9468,0.0495
9469,0.0495
9470,0.0495
9471,0.0479
9472,0.0479
9473,0.0479
9474,0.0479
9475,0.0463
9476,0.0463
9477,0.0463
9478,0.0463
9479,0.0447
9480,0.0447
9481,0.0447
9482,0.0447
9483,0.0431
9484,0.0431
9485,0.0431
9486,0.0431
9487,0.0431
9488,0.0415
9489,0.0415
9490,0.0415
9491,0.0447
9492,0.0415
9493,0.0399
9494,0.0399
9495,0.0399
9496,0.0399
9497,0.0399
9498,0.0399
9499,0.0383
9500,0.0383
9501,0.0383
9502,0.0383
9503,0.0383
9504,0.0383
9505,0.0367
9506,0.0367
9507,0.0367
9508,0.0367
9509,0.0367
9510,0.0367
9511,0.0367
9512,0.0351
9513,0.0351
9514,0.0351
9515,0.0351
9516,0.0351
9517,0.0351
9518,0.0351
9519,0.0351
9520,0.0351
9521,0.0383
9522,0.0335
9523,0.0383
9524,0.0383
9525,0.134
9526,0.1787
9527,0.1755
9528,0.1771
9529,0.2792
9530,0.351
9531,0.3574
9532,0.3574
9533,0.3798
9534,0.4133
9535,0.4787
9536,0.5632
9537,0.6127
9538,0.6191
9539,0.6382
9540,0.6319
9541,0.6271
9542,0.6335
9543,0.6319
9544,0.6207
9545,0.6111
9546,0.5999
9547,0.5904
9548,0.6319
9549,0.6239
9550,0.6319
9551,0.6718
9552,0.6765
9553,0.6957
9554,0.6973
9555,0.6845
9556,0.6733
9557,0.6877
9558,0.6781
9559,0.667
9560,0.6558
9561,0.6446
9562,0.6351
9563,0.7132
9564,0.7372
9565,0.7308
9566,0.718
9567,0.7196
9568,0.7084
9569,0.7579
9570,0.809
9571,0.8058
9572,0.8489
9573,0.9063
9574,0.9191
9575,0.9829
9576,0.9925
9577,1.0212
9578,1.0531
9579,1.0355
9580,1.0308
9581,1.0659
9582,1.0834
9583,1.0754
9584,1.0675
9585,1.0531
9586,1.1137
9587,1.1472
9588,1.1297
9589,1.1441
9590,1.1377
9591,1.1249
9592,1.1074
9593,1.0882
9594,1.0818
9595,1.0643
9596,1.0451
9597,1.0292
9598,1.077
9599,1.1409
9600,1.1744
9601,1.1552
9602,1.1377
9603,1.1265
9604,1.1137
9605,1.1456
9606,1.1297
9607,1.1409
9608,1.1313
9609,1.1169
9610,1.0994
9611,1.0802
9612,1.0627
9613,1.0451
9614,1.0276
9615,1.01
9616,1.0148
9617,0.9973
9618,0.9813
9619,0.9653
9620,0.9478
9621,0.9334
9622,0.9175
9623,0.9015
9624,0.8872
9625,0.8728
9626,0.8584
9627,0.8441
9628,0.8297
9629,0.817
9630,0.8026
9631,0.7898
9632,0.7771
9633,0.7643
9634,0.7515
9635,0.7388
9636,0.726
9637,0.7148
9638,0.7037
9639,0.6909
9640,0.6797
9641,0.6686
9642,0.6574
9643,0.6478
9644,0.6366
9645,0.6255
9646,0.6159
9647,0.6063
9648,0.5968
9649,0.5856
9650,0.576
9651,0.568
9652,0.5585
9653,0.5489
9654,0.5393
9655,0.5313
9656,0.5234
9657,0.5138
9658,0.5058
9659,0.4978
9660,0.4899
9661,0.4819
9662,0.4739
9663,0.4659
9664,0.4595
9665,0.4516
9666,0.4436
9667,0.4372
9668,0.4292
9669,0.4228
9670,0.4165
9671,0.4101
9672,0.4037
9673,0.3973
9674,0.3909
9675,0.3845
9676,0.3782
9677,0.3718
9678,0.3654
9679,0.3606
9680,0.3542
9681,0.3494
9682,0.3431
9683,0.3383
9684,0.3319
9685,0.3271
9686,0.3223
9687,0.3175
9688,0.3127
9689,0.3064
9690,0.3016
9691,0.2984
9692,0.2936
9693,0.2888
9694,0.284
9695,0.2792
9696,0.2744
9697,0.2713
9698,0.2665
9699,0.2617
9700,0.2585
9701,0.2537
9702,0.2505
9703,0.2473
9704,0.2425
9705,0.2393
9706,0.2361
9707,0.2314
9708,0.2282
9709,0.225
9710,0.2218
9711,0.2186
9712,0.2154
9713,0.2122
9714,0.209
9715,0.2058
9716,0.2026
9717,0.1995
9718,0.1963
9719,0.1931
9720,0.1899
9721,0.1867
9722,0.1851
9723,0.1819
9724,0.1787
9725,0.1771
9726,0.1739
9727,0.1707
9728,0.1691
9729,0.1659
9730,0.1643
9731,0.1612
9732,0.1596
9733,0.1564
9734,0.1548
9735,0.1532
9736,0.15
9737,0.1484
9738,0.1468
9739,0.1436
9740,0.142
9741,0.1404
9742,0.1388
9743,0.1356
9744,0.134
9745,0.1324
9746,0.1308
9747,0.1292
9748,0.1276
9749,0.1245
9750,0.1229
9751,0.1213
9752,0.1197
9753,0.1181
9754,0.1165
9755,0.1149
9756,0.1133
9757,0.1117
9758,0.1101
9759,0.1085
9760,0.1085
9761,0.1069
9762,0.1053
9763,0.1037
9764,0.1021
9765,0.1005
9766,0.0989
9767,0.0989
9768,0.0973
9769,0.0957
9770,0.0941
9771,0.0941
9772,0.0925
9773,0.0909
9774,0.0894
9775,0.0894
9776,0.0878
9777,0.0862
9778,0.0862
9779,0.0846
9780,0.083
9781,0.083
9782,0.0814
9783,0.0798
9784,0.0798
9785,0.0782
9786,0.0782
9787,0.0766
9788,0.0766
9789,0.075
9790,0.0734
9791,0.0734
9792,0.0718
9793,0.0718
9794,0.0702
9795,0.0702
9796,0.0686
9797,0.0686
9798,0.067
9799,0.067
9800,0.0654
9801,0.0654
9802,0.0654
9803,0.0638
9804,0.0638
9805,0.0622
9806,0.0622
9807,0.0606
9808,0.0606
9809,0.0606
9810,0.059
9811,0.059
9812,0.059
9813,0.0574
9814,0.0574
9815,0.0558
9816,0.0558
9817,0.0558
9818,0.0543
9819,0.0543
9820,0.0543
9821,0.0543
9822,0.0527
9823,0.0527
9824,0.0527
9825,0.0511
9826,0.0511
9827,0.0511
9828,0.0495
9829,0.0495
9830,0.0495
9831,0.0495
9832,0.0479
9833,0.0479
9834,0.0479
9835,0.0479
9836,0.0463
9837,0.0463
9838,0.0463
9839,0.0463
9840,0.0447
9841,0.0447
9842,0.0447
9843,0.0447
9844,0.0431
9845,0.0431
9846,0.0431
9847,0.0431
9848,0.0431
9849,0.0415
9850,0.0415
9851,0.0415
9852,0.0415
9853,0.0415
9854,0.0399
9855,0.0399
9856,0.0431
9857,0.0399
9858,0.0399
9859,0.0399
9860,0.0383
9861,0.0383
9862,0.0383
9863,0.0383
9864,0.0383
9865,0.0383
9866,0.0367
9867,0.0367
9868,0.0367
9869,0.0367
9870,0.0367
9871,0.0367
9872,0.0367
9873,0.0351
9874,0.0351
9875,0.0351
9876,0.0351
9877,0.0351
9878,0.0351
9879,0.0351
9880,0.0351
9881,0.0351
9882,0.0335
9883,0.0335
9884,0.0335
9885,0.0335
9886,0.0383
9887,0.0335
9888,0.0383
9889,0.0383
9890,0.134
9891,0.1771
9892,0.1755
9893,0.1771
9894,0.2776
9895,0.3494
9896,0.3574
9897,0.3558
9898,0.3782
9899,0.4133
9900,0.4787
9901,0.5617
9902,0.6111
9903,0.6191
9904,0.6366
9905,0.6319
9906,0.6255
9907,0.6335
9908,0.6303
9909,0.6207
9910,0.6111
9911,0.5999
9912,0.5904
9913,0.6319
9914,0.6239
9915,0.6319
9916,0.6718
9917,0.6765
9918,0.6957
9919,0.6957
9920,0.6845
9921,0.6733
9922,0.6861
9923,0.6781
9924,0.667
9925,0.6558
9926,0.6446
9927,0.6351
9928,0.7132
9929,0.7372
9930,0.7308
9931,0.718
9932,0.7196
9933,0.7069
9934,0.7579
9935,0.809
9936,0.8058
9937,0.8489
9938,0.9063
9939,0.9191
9940,0.9829
9941,0.9925
9942,1.0212
9943,1.0531
9944,1.0355
9945,1.0308
9946,1.0659
9947,1.0834
9948,1.0754
9949,1.0675
9950,1.0531
9951,1.1137
9952,1.1472
9953,1.1297
9954,1.1441
9955,1.1377
9956,1.1249
9957,1.1058
9958,1.0882
9959,1.0818
9960,1.0627
9961,1.0451
9962,1.0276
9963,1.077
9964,1.1409
9965,1.1744
9966,1.1536
9967,1.1361
9968,1.1265
9969,1.1137
9970,1.1456
9971,1.1297
9972,1.1409
9973,1.1313
9974,1.1169
9975,1.0994
9976,1.0802
9977,1.0627
9978,1.0451
9979,1.0276
9980,1.01
9981,1.0148
9982,0.9973
9983,0.9813
9984,0.9637
9985,0.9478
9986,0.9334
9987,0.9175
9988,0.9015
9989,0.8872
9990,0.8728
9991,0.8584
9992,0.8441
9993,0.8297
9994,0.817
9995,0.8026
9996,0.7898
9997,0.7771
9998,0.7643
9999,0.7515
10000,0.7388
10001,0.726
10002,0.7148
10003,0.7037
10004,0.6909
10005,0.6797
10006,0.6686
10007,0.6574
10008,0.6478
10009,0.6366
10010,0.6255
10011,0.6159
10012,0.6063
10013,0.5952
10014,0.5856
10015,0.576
10016,0.568
10017,0.5585
10018,0.5489
10019,0.5393
10020,0.5313
10021,0.5234
10022,0.5138
10023,0.5058
10024,0.4978
10025,0.4899
10026,0.4819
10027,0.4739
10028,0.4659
10029,0.4579
10030,0.4516
10031,0.4436
10032,0.4372
10033,0.4292
10034,0.4228
10035,0.4165
10036,0.4101
10037,0.4037
10038,0.3973
10039,0.3909
10040,0.3845
10041,0.3782
10042,0.3718
10043,0.3654
10044,0.3606
10045,0.3542
10046,0.3494
10047,0.3431
10048,0.3383
10049,0.3319
10050,0.3271
10051,0.3223
10052,0.3175
10053,0.3127
10054,0.3064
10055,0.3016
10056,0.2968
10057,0.2936
10058,0.2888
10059,0.284
10060,0.2792
10061,0.2744
10062,0.2713
10063,0.2665
10064,0.2617
10065,0.2585
10066,0.2537
10067,0.2505
10068,0.2473
10069,0.2425
10070,0.2393
10071,0.2361
10072,0.2314
10073,0.2282
10074,0.225
10075,0.2218
10076,0.2186
10077,0.2154
10078,0.2122
10079,0.209
10080,0.2058
10081,0.2026
10082,0.1995
10083,0.1963
10084,0.1931
10085,0.1899
10086,0.1867
10087,0.1851
10088,0.1819
10089,0.1787
10090,0.1771
10091,0.1739
10092,0.1707
10093,0.1691
10094,0.1659
10095,0.1643
10096,0.1612
10097,0.1596
10098,0.1564
10099,0.1548
10100,0.1532
10101,0.15
10102,0.1484
10103,0.1468
10104,0.1436
10105,0.142
10106,0.1404
10107,0.1372
10108,0.1356
10109,0.134
10110,0.1324
10111,0.1308
10112,0.1292
10113,0.1276
10114,0.1245
10115,0.1229
10116,0.1213
10117,0.1197
10118,0.1181
10119,0.1165
10120,0.1149
10121,0.1133
10122,0.1117
10123,0.1101
10124,0.1085
10125,0.1085
10126,0.1069
10127,0.1053
10128,0.1037
10129,0.1021
10130,0.1005
10131,0.0989
10132,0.0989
10133,0.0973
10134,0.0957
10135,0.0941
10136,0.0941
10137,0.0925
10138,0.0909
10139,0.0894
10140,0.0894
10141,0.0878
10142,0.0862
10143,0.0862
10144,0.0846
10145,0.083
10146,0.083
10147,0.0814
10148,0.0798
10149,0.0798
10150,0.0782
10151,0.0782
10152,0.0766
10153,0.0766
10154,0.075
10155,0.0734
10156,0.0734
10157,0.0718
10158,0.0718
10159,0.0702
10160,0.0702
10161,0.0686
10162,0.0686
10163,0.067
10164,0.067
10165,0.0654
10166,0.0654
10167,0.0654
10168,0.0638
10169,0.0638
10170,0.0622
10171,0.0622
10172,0.0606
10173,0.0606
10174,0.0606
10175,0.059
10176,0.059
10177,0.059
10178,0.0574
10179,0.0574
10180,0.0558
10181,0.0558
10182,0.0558
10183,0.0543
10184,0.0543
10185,0.0543
10186,0.0543
10187,0.0527
10188,0.0527
10189,0.0527
10190,0.0511
10191,0.0511
10192,0.0511
10193,0.0495
10194,0.0495
10195,0.0495
10196,0.0495
10197,0.0479
10198,0.0479
10199,0.0479
10200,0.0479
10201,0.0463
10202,0.0463
10203,0.0463
10204,0.0463
10205,0.0447
10206,0.0447
10207,0.0447
10208,0.0447
10209,0.0431
10210,0.0431
10211,0.0431
10212,0.0431
10213,0.0431
10214,0.0415
10215,0.0415
10216,0.0415
10217,0.0415
10218,0.0415
10219,0.0399
10220,0.0399
10221,0.0431
10222,0.0399
10223,0.0399
10224,0.0399
10225,0.0383
10226,0.0383
10227,0.0383
10228,0.0383
10229,0.0383
10230,0.0383
10231,0.0367
10232,0.0367
10233,0.0367
10234,0.0367
10235,0.0367
10236,0.0367
10237,0.0367
10238,0.0351
10239,0.0351
10240,0.0351
10241,0.0351
10242,0.0351
10243,0.0351
10244,0.0351
10245,0.0351
10246,0.0351
10247,0.0335
10248,0.0335
10249,0.0335
10250,0.0335
10251,0.0383
10252,0.0335
10253,0.0383
10254,0.0383
10255,0.134
10256,0.1771
10257,0.1755
10258,0.1771
10259,0.2776
10260,0.3494
10261,0.3574
10262,0.3558
10263,0.3782
10264,0.4133
10265,0.4787
10266,0.5617
10267,0.6111
10268,0.6191
10269,0.6366
10270,0.6319
10271,0.6255
10272,0.6335
10273,0.6303
10274,0.6207
10275,0.6111
10276,0.5999
10277,0.5904
10278,0.6319
10279,0.6239
10280,0.6319
10281,0.6718
10282,0.6765
10283,0.6957
10284,0.6957
10285,0.6845
10286,0.6733
10287,0.6861
10288,0.6781
10289,0.667
10290,0.6558
10291,0.6446
10292,0.6351
10293,0.7132
10294,0.7372
10295,0.7308
10296,0.718
10297,0.7196
10298,0.7069
10299,0.7579
10300,0.809
10301,0.8058
10302,0.8489
10303,0.9063
10304,0.9191
10305,0.9829
10306,0.9925
10307,1.0212
10308,1.0531
10309,1.0355
10310,1.0308
10311,1.0659
10312,1.0834
10313,1.0754
10314,1.0675
10315,1.0531
10316,1.1137
10317,1.1472
10318,1.1297
10319,1.1441
10320,1.1377
10321,1.1249
10322,1.1058
10323,1.0882
10324,1.0818
10325,1.0627
10326,1.0451
10327,1.0276
10328,1.077
10329,1.1409
10330,1.1744
10331,1.1536
10332,1.1361
10333,1.1265
10334,1.1137
10335,1.1456
10336,1.1297
10337,1.1409
10338,1.1313
10339,1.1169
10340,1.0994
10341,1.0802
10342,1.0627
10343,1.0451
10344,1.0276
10345,1.01
10346,1.0148
10347,0.9973
10348,0.9813
10349,0.9637
10350,0.9478
10351,0.9334
10352,0.9175
10353,0.9015
10354,0.8872
10355,0.8728
10356,0.8584
10357,0.8441
10358,0.8297
10359,0.817
10360,0.8026
10361,0.7898
10362,0.7771
10363,0.7643
10364,0.7515
10365,0.7388
10366,0.726
10367,0.7148
10368,0.7037
10369,0.6909
10370,0.6797
10371,0.6686
10372,0.6574
10373,0.6478
10374,0.6366
10375,0.6255
10376,0.6159
10377,0.6063
10378,0.5952
10379,0.5856
10380,0.576
10381,0.568
10382,0.5585
10383,0.5489
10384,0.5393
10385,0.5313
10386,0.5234
10387,0.5138
10388,0.5058
10389,0.4978
10390,0.4899
10391,0.4819
10392,0.4739
10393,0.4659
10394,0.4579
10395,0.4516
10396,0.4436
10397,0.4372
10398,0.4292
10399,0.4228
10400,0.4165
10401,0.4101
10402,0.4037
10403,0.3973
10404,0.3909
10405,0.3845
10406,0.3782
10407,0.3718
10408,0.3654
10409,0.3606
10410,0.3542
10411,0.3494
10412,0.3431
10413,0.3383
10414,0.3319
10415,0.3271
10416,0.3223
10417,0.3175
10418,0.3127
10419,0.3064
10420,0.3016
10421,0.2968
10422,0.2936
10423,0.2888
10424,0.284
10425,0.2792
10426,0.2744
10427,0.2713
10428,0.2665
10429,0.2617
10430,0.2585
10431,0.2537
10432,0.2505
10433,0.2473
10434,0.2425
10435,0.2393
10436,0.2361
10437,0.2314
10438,0.2282
10439,0.225
10440,0.2218
10441,0.2186
10442,0.2154
10443,0.2122
10444,0.209
10445,0.2058
10446,0.2026
10447,0.1995
10448,0.1963
10449,0.1931
10450,0.1899
10451,0.1867
10452,0.1851
10453,0.1819
10454,0.1787
10455,0.1771
10456,0.1739
10457,0.1707
10458,0.1691
10459,0.1659
10460,0.1643
10461,0.1612
10462,0.1596
10463,0.1564
10464,0.1548
10465,0.1532
10466,0.15
10467,0.1484
10468,0.1468
10469,0.1436
10470,0.142
10471,0.1404
10472,0.1372
10473,0.1356
10474,0.134
10475,0.1324
10476,0.1308
10477,0.1292
10478,0.1276
10479,0.1245
10480,0.1229
10481,0.1213
10482,0.1197
10483,0.1181
10484,0.1165
10485,0.1149
10486,0.1133
10487,0.1117
10488,0.1101
10489,0.1085
10490,0.1085
10491,0.1069
10492,0.1053
10493,0.1037
10494,0.1021
10495,0.1005
10496,0.0989
10497,0.0989
10498,0.0973
10499,0.0957
10500,0.0941
10501,0.0941
10502,0.0925
10503,0.0909
10504,0.0894
10505,0.0894
10506,0.0878
10507,0.0862
10508,0.0862
10509,0.0846
10510,0.083
10511,0.083
10512,0.0814
10513,0.0798
10514,0.0798
10515,0.0782
10516,0.0782
10517,0.0766
10518,0.0766
10519,0.075
10520,0.0734
10521,0.0734
10522,0.0718
10523,0.0718
10524,0.0702
10525,0.0702
10526,0.0686
10527,0.0686
10528,0.067
10529,0.067
10530,0.0654
10531,0.0654
10532,0.0654
10533,0.0638
10534,0.0638
10535,0.0622
10536,0.0622
10537,0.0606
10538,0.0606
10539,0.0606
10540,0.059
10541,0.059
10542,0.059
10543,0.0574
10544,0.0574
10545,0.0558
10546,0.0558
10547,0.0558
10548,0.0543
10549,0.0543
10550,0.0543
10551,0.0543
10552,0.0527
10553,0.0527
10554,0.0527
10555,0.0511
10556,0.0511
10557,0.0511
10558,0.0495
10559,0.0495
10560,0.0495
10561,0.0495
10562,0.0479
10563,0.0479
10564,0.0479
10565,0.0479
10566,0.0463
10567,0.0463
10568,0.0463
10569,0.0463
10570,0.0447
10571,0.0447
10572,0.0447
10573,0.0447
10574,0.0431
10575,0.0431
10576,0.0431
10577,0.0431
10578,0.0431
10579,0.0415
10580,0.0415
10581,0.0415
10582,0.0415
10583,0.0415
10584,0.0399
10585,0.0399
10586,0.0431
10587,0.0399
10588,0.0399
10589,0.0399
10590,0.0383
10591,0.0383
10592,0.0383
10593,0.0383
10594,0.0383
10595,0.0383
10596,0.0367
10597,0.0367
10598,0.0367
10599,0.0367
10600,0.0367
10601,0.0367
10602,0.0367
10603,0.0351
10604,0.0351
10605,0.0351
10606,0.0351
10607,0.0351
10608,0.0351
10609,0.0351
10610,0.0351
10611,0.0351
10612,0.0335
10613,0.0335
10614,0.0335
10615,0.0335
10616,0.0383
10617,0.0335
10618,0.0383
10619,0.0383
10620,0.134
10621,0.1771
10622,0.1755
10623,0.1771
10624,0.276
10625,0.3478
10626,0.3558
10627,0.3542
10628,0.3766
10629,0.4117
10630,0.4771
10631,0.5601
10632,0.6095
10633,0.6175
10634,0.6351
10635,0.6303
10636,0.6239
10637,0.6319
10638,0.6287
10639,0.6191
10640,0.6095
